id;name;host_id;neighbourhood_group;latitude;longitude;is_entire_home;price;number_of_reviews;last_review
32347;Explore Cultural Sights from a Family-Friendly Apartment;139939;Casco Antiguo;37.39468;-6.00183;true;99;168;08/01/2020
49287;BEAUTIFUL APARTMENT IN SEVILLE;224697;Casco Antiguo;37.39855;-5.99365;true;49;42;17/02/2020
94187;(2) ROOM + PRIVATE BATHROOM. CASA DEL BUEN VIAJE;503692;Casco Antiguo;37.39012;-5.98676;false;59;75;05/06/2019
108568;TERRACE ALAMEDA. WIFI GARAGE DOWNTOWN;589600;Casco Antiguo;37.39939;-5.99237;true;70;81;29/12/2019
116703;Walk to the Cathedral!! ATICO DUPLEX, WIFI.;589600;Casco Antiguo;37.3868;-5.99666;true;65;165;15/03/2020
117278;Walk to the Cathedral!! DUPLEX ARENAL, WIFI.;589600;Casco Antiguo;37.38595;-5.997;true;58;102;01/03/2020
120619;PALACE HOUSE, 30 €,----;606762;Casco Antiguo;37.38814;-5.99399;false;35;667;03/12/2019
144918;Cozy apartment in Triana, Seville;701871;Triana;37.38222;-5.99989;true;46;168;27/09/2020
159596;apto lujo 2 D en el Arenal (Sevilla);629861;Casco Antiguo;37.38456;-5.99583;true;106;1;24/11/2019
179629;Bamberg Duplex Private Terrace Old town 5 pax;860055;Casco Antiguo;37.38948;-5.99238;true;88;151;02/01/2021
185356;Macarena Romans Walls 7 pax;860055;Macarena;37.4011;-5.98396;true;104;105;25/10/2020
201209;Esmeralda Apartment - VFT/SE/00620;983968;Macarena;37.41096;-5.98477;true;60;57;05/01/2020
207702;Tirso I, 7 minutes walk from the Cathedral;1022533;Casco Antiguo;37.38945;-5.99889;true;77;308;05/03/2020
217440;PALACE HOUSE Room center sevilla B;606762;Casco Antiguo;37.3885;-5.99344;false;34;717;12/03/2020
227905;HISTORIC ROOM, CENTER OF SEVILLE;1188880;Casco Antiguo;37.3948;-6.00121;false;30;83;03/10/2020
253430;Apartment in historic center. WIFI;1330663;Casco Antiguo;37.39002;-5.99061;true;50;214;15/03/2020
266016;nice loft it the Center, wifi;1391956;Nervión;37.38081;-5.98592;true;68;339;08/03/2020
272934;NEAR TOWN HALL APARTMENT, WIFI+A/C;1428269;Casco Antiguo;37.38874;-5.99297;true;75;232;15/02/2021
273981;NEAR TOWN HALL APARTMENT, WIFI+A/C, 2 bedrooms;1428269;Casco Antiguo;37.39006;-5.99521;true;75;106;03/01/2021
288900;Lovely and cozy 75 m2 apartment. No fees!;1501115;Cerro - Amate;37.37064;-5.95717;true;46;302;13/09/2020
298673;Corral del Coliseo -WiFi - VFT/SE/00432;264346649;Casco Antiguo;37.39362;-5.99065;true;61;378;19/07/2020
315971;ROOM WITH A VIEW ON ROOF.;1188880;Casco Antiguo;37.39493;-5.99899;false;30;401;31/10/2020
321192;Center with free parking - wifi;1643754;Nervión;37.39236;-5.98361;true;43;361;21/02/2021
366257;Penthouse with¡Large Private Terrac¡Wifi.Triana-Se;1848992;Triana;37.38657;-6.00551;true;50;330;26/07/2020
384727;Private Room  in Center of Seville;1920069;Casco Antiguo;37.38498;-5.9944;false;35;655;05/10/2020
394083;SAN BERNARDO. PARKING + WIFI+ A/C;1428269;Nervión;37.38197;-5.98289;true;65;320;17/12/2020
398966;CASTELLAR APARMENT, CENTRAL PERFECT;1992907;Casco Antiguo;37.39634;-5.98925;true;43;207;18/03/2020
402692;Lovely double and single in Seville;1966927;Los Remedios;37.37672;-5.99865;false;38;102;23/02/2020
408801;Bright apartment in La Macarena;2035589;Macarena;37.41103;-5.98806;true;48;62;01/11/2020
426133;Cool, stylish studio in authentic Triana;2118460;Triana;37.38851;-6.00727;true;48;242;16/10/2020
426401;Apartment Redes 15 (Sevilla) B;2120026;Casco Antiguo;37.39452;-6.00009;true;58;71;23/03/2020
427314;3 bedr,3 bath.Exclusive town center;2124038;Casco Antiguo;37.38951;-5.99833;true;179;79;10/11/2019
435402;Charming Sevilla centerAlameda;2162363;Casco Antiguo;37.39573;-5.9959;true;59;306;02/03/2020
455380;Alameda Penthouse. 2 bedrooms, private terrace;2263272;Casco Antiguo;37.39812;-5.99138;true;141;96;21/11/2020
462899;Room+priv. bath Center of Seville!;2300263;Casco Antiguo;37.3923;-5.99043;false;311;417;27/09/2018
471876;A11. 5. Don Juan. Alegre con Balcones al Exterior?;2204184;Casco Antiguo;37.38916;-6.00043;true;79;101;06/03/2020
481991;El ático de las tejas rojas;2325204;Casco Antiguo;37.39114;-5.99127;true;71;121;13/03/2020
488406;Santamaria PrivateTerrace  Historical center 7 pax;860055;Casco Antiguo;37.38812;-5.99227;true;186;199;08/08/2020
525845;Stunning Apartment in Great Triana. VFT/SE/00724;2584848;Triana;37.38335;-6.00544;true;63;54;10/12/2019
530580;Peaceful-centric-WiFi-parking+15€/d;2605665;Casco Antiguo;37.38894;-5.98804;true;90;238;26/02/2020
531891;8 people, 50 meters to cathedral;2614256;Casco Antiguo;37.38694;-5.99498;true;135;278;15/03/2020
532392;Apartment Alfarería;2616444;Triana;37.38502;-6.0046;true;101;447;30/11/2020
540257;Special Colors Apartment;2654826;Casco Antiguo;37.39162;-5.9906;true;27;515;17/01/2021
554494;1Bdr Apartment Historic Center I;2426762;Casco Antiguo;37.38925;-5.99005;true;29;207;17/01/2021
568062;Private room in historical center Triana;2795069;Triana;37.38653;-6.00589;false;19;128;19/11/2018
584921;1Bdr apt historic center Alfalfa II;2426762;Casco Antiguo;37.38943;-5.9902;true;29;244;01/02/2021
586027;Apartament (Redes 15 Sevilla) A;2120026;Casco Antiguo;37.39377;-6.00014;true;57;60;10/03/2020
588265;Apartment Seville Center_ Ático;2842843;Casco Antiguo;37.38924;-5.99715;true;74;31;13/12/2015
588404;Apartment Seville Center _ Bóveda;2842843;Casco Antiguo;37.38876;-5.99855;true;66;15;10/12/2014
588488;Apartment Seville Center_ Double-H;2842843;Casco Antiguo;37.38832;-5.9972;true;63;7;03/06/2013
592830;Centro Sevilla - Parking - Patio sevillano - Wi-Fi;2926391;Casco Antiguo;37.38866;-5.98764;true;90;144;04/03/2020
597776;CALM&COZY  LOFT, ALFALFA SETAS SQUARE,WIFI+A/C;2955713;Casco Antiguo;37.39138;-5.98964;true;85;300;08/03/2020
609522;Azul, Nice apart. Historic center;2901559;Casco Antiguo;37.39563;-5.99565;true;49;194;08/03/2020
613844;HISTORICAL CENTER SEVILLE  WIFI+A/C;3043319;Casco Antiguo;37.3912;-5.98944;true;80;347;01/03/2020
619225;NEXT TO ALL: DOWNTOWN, CENTER&RIVER;3067388;Los Remedios;37.37785;-6.00144;false;13;6;29/08/2020
629723;Contemporary Loft Space in Historic City Center;3121992;Casco Antiguo;37.3951;-5.99294;true;79;186;16/01/2021
630400;COZY BEDROOM CLOSE CENTER SEVILLA;3067388;Los Remedios;37.37761;-6.00041;true;150;2;27/01/2013
636468;Hostly Lagar-Best value flat in the center - CLess;3173171;Casco Antiguo;37.39106;-5.99269;true;43;435;06/11/2020
651018;The  balcony  of  the  lovers;3268817;Casco Antiguo;37.38936;-5.99658;false;70;1;07/05/2015
653685;Independent Center Room+Private bathroom+Terrace;3287873;Casco Antiguo;37.38613;-5.9977;false;62;16;12/10/2019
656013;CONFROTABLE  SUITE CENTER OF SEVILLE, WIFI;2705030;Casco Antiguo;37.39081;-5.99306;true;35;94;12/10/2020
659379;ÁTICO CENTRO 2 TERRAZAS, 2 ROOMS, WIFI, ASCENSOR;3326392;Casco Antiguo;37.39649;-5.99044;true;90;51;30/11/2019
670453;GREAT HOUSE IN SEVILLE DOWNTOWN;3397312;Casco Antiguo;37.38813;-5.99053;true;124;59;28/11/2019
678283;Apartment historic center, private terrace + WiFi;2426762;Casco Antiguo;37.39069;-5.98913;true;32;265;31/01/2021
688140;GREAT PRIVATE TERRACE IN SANTA CRUZ CENTER.;2705030;Casco Antiguo;37.38458;-5.99037;true;700;171;15/03/2020
692388;Rooms for groups in the centre-WIFI;3540583;Sur;37.37343;-5.98129;true;874;26;08/03/2020
701737;central and charming with terrace;3601410;Casco Antiguo;37.39092;-5.99663;true;36;64;20/12/2019
701999;Apartment In Heaven Triana;3603333;Triana;37.38629;-6.00578;true;83;66;23/02/2020
702998;NICE FLAT, 2 TV's AND FREE WIFI;3609455;Casco Antiguo;37.39026;-5.98604;true;26;190;19/02/2021
705652;Historic home downtown Seville1;3625249;Casco Antiguo;37.39639;-5.99918;false;42;359;14/03/2020
705697;Room near center +breakfast;3625534;Triana;37.37735;-6.00529;false;25;196;22/01/2021
714300;CHIC FLAT IN  THE HEART OF SEVILLA;3678775;Casco Antiguo;37.39162;-5.99077;true;65;189;09/03/2020
721483;Historic home  Seville.room2;3625249;Casco Antiguo;37.39752;-5.99779;false;42;323;08/03/2020
721598;Casa histórica centro Sevilla.room3;3625249;Casco Antiguo;37.39642;-5.99713;false;23;413;12/10/2020
721624;Casa histórica centro Sevilla.room4;3625249;Casco Antiguo;37.39617;-5.99761;false;23;425;01/10/2020
721753;Apartment in the historic center- VFT/SE/00056;3726424;Casco Antiguo;37.39135;-5.98942;true;65;260;30/10/2020
724060;Room in the centre of Seville;3743082;Nervión;37.38607;-5.98482;false;61;211;22/12/2019
724177;Centro en la Maestranza especial;1391956;Casco Antiguo;37.38536;-5.99719;true;65;233;06/03/2020
725287;Habitación Tranquila, Luminosa, A/C en Triana;1513237;Triana;37.38097;-6.00047;false;35;182;18/12/2020
726220;Apartment in the center of Seville;3757143;Casco Antiguo;37.39189;-6.0003;true;60;118;20/11/2019
726333;DOWNTOWN APARTMENT SEVILLA;3758426;Casco Antiguo;37.39346;-6.00013;true;50;175;25/10/2020
727016;Beautiful apart in the best centr 1;2124038;Casco Antiguo;37.38951;-5.99833;true;100;7;29/04/2018
727025;Great apartment in the old town 2;2124038;Casco Antiguo;37.38951;-5.99833;true;132;45;21/10/2019
727030;2 bedr,3 bath in the old town (3);2124038;Casco Antiguo;37.38951;-5.99833;true;132;21;04/04/2018
727034;Luxury apart in the best centre (4);2124038;Casco Antiguo;37.38951;-5.99833;true;141;124;19/07/2020
738380;APARTMENT WITH PRIVATE TERRACE;3858271;Casco Antiguo;37.40294;-5.99363;true;50;232;05/01/2021
738857;Private room in the historic center;3859217;Casco Antiguo;37.40134;-5.98888;false;41;70;23/02/2020
742801;PALACE HOUSE Apt Giralda view WIFI;3889491;Casco Antiguo;37.38922;-5.99178;true;73;353;12/10/2020
743798;5 min to cathedral, for 6 persons;2614256;Casco Antiguo;37.38813;-5.9976;true;28;24;10/09/2019
743907;Attic 5 min to cathedral, with view;2614256;Casco Antiguo;37.38813;-5.9976;true;75;1;08/05/2014
745304;Twin room historical center;3908345;Macarena;37.40212;-5.97277;false;35;183;03/08/2020
749397;Apartment in the center of Sevilla;3938234;Nervión;37.3919;-5.98365;true;55;15;16/02/2020
751667;Apto.CATEDRAL: WIFI, A/C, Parking;3952052;Casco Antiguo;37.38728;-5.9938;true;75;370;17/03/2020
753178;Apartment in Seville;3961782;Los Remedios;37.376;-5.99956;true;50;68;09/03/2020
754512;CATHEDRAL 3min CENTER SEVILLE Wi-Fi;3970561;Casco Antiguo;37.38934;-5.9933;true;39;136;16/02/2021
755070;APART. MODERNO CON GARAGE Y PISCINA;3767896;Macarena;37.40785;-5.9725;true;63;84;29/01/2020
758337;Chic & Cheap  next to Giralda;3678775;Casco Antiguo;37.39242;-5.99218;true;65;266;15/03/2020
761721;APARTMENTS OLÉ - SANTA CRUZ TERRACE;4015124;Casco Antiguo;37.38426;-5.98739;true;55;67;10/01/2021
761744;Apartments Olé - Santa Cruz 1;4015124;Casco Antiguo;37.38503;-5.98937;true;56;96;07/03/2020
762149;New nice double room in Seville!;1966927;Los Remedios;37.37932;-5.99878;false;36;50;10/07/2016
764576;HOSTLY SIERPES A- CENTER-FIBER-PARKING OPTIONAL;3173171;Casco Antiguo;37.39035;-5.99345;true;39;534;21/02/2021
765157;Single Room in the heart of the city.private key.;4033896;Casco Antiguo;37.39169;-5.9927;false;27;391;21/02/2021
772805;A11. 3. Elvira Espacioso y Acogedor Loft ?;2204184;Casco Antiguo;37.38737;-5.99893;true;48;23;29/02/2020
774772;HABITACIÓN ECONÓMICA EN SEVILLA & FREE PARKING;4087341;Macarena - Norte;37.41374;-5.98542;false;14;783;10/02/2021
791871;LUXURY APARTMENT IN HISTORIC CENTER;4172025;Casco Antiguo;37.38898;-5.99178;true;65;135;28/03/2020
796804;Súperhabitación con Baño Privado en Mi Casa;4197264;Palmera - Bellavista;37.35695;-5.98734;false;24;153;30/12/2020
799176;CENTRICA HABITACION EN SEVILLA & FREE PARKING WIFI;4087341;Macarena;37.41137;-5.98684;false;14;722;06/02/2021
799368;DESIGN LOFT in the heart of Seville_VFT/SE/00164;4208935;Casco Antiguo;37.39827;-5.99117;true;62;446;23/12/2020
804296;Centro Magnifico Apartamento;4233183;Casco Antiguo;37.39003;-5.99413;true;55;93;10/11/2019
814196;Ático muy céntrico GASTOS INCLUIDOS;4286278;Casco Antiguo;37.39532;-5.99268;true;45;146;12/02/2021
814225;IDEAL CENTRAL LOCATION  AT ALAMEDA, PRIVATE PATIO;4278676;Casco Antiguo;37.39768;-5.995;true;40;92;16/01/2021
818206;Habitación en ático con aseo propio;4297625;Casco Antiguo;37.39676;-5.9879;false;36;68;05/03/2020
820793;Sweet Dreams Parking & Laundry;909708;Macarena;37.40747;-5.98655;false;28;470;18/02/2020
824832;Room Triana Seville views Giralda;3358667;Triana;37.38076;-6.00311;false;30;10;23/02/2020
833978;Private room historic center;3908345;San Pablo - Santa Justa;37.40102;-5.9734;false;50;118;07/03/2020
840208;Lindo y tranquilo, 2 d, Parking Opcional;4388278;Casco Antiguo;37.3873;-5.98686;true;37;132;31/12/2020
846337;Center - King bed with Terrace/ Gris;3540583;Sur;37.37367;-5.98164;false;24;189;13/02/2021
848743;FANTASTIC APART, POOL, GIRALDA VIEW;4431575;Casco Antiguo;37.38716;-5.99251;true;104;333;02/02/2021
859816;Apartamento Eslava 1;4502723;Casco Antiguo;37.39675;-5.99671;true;76;5;02/01/2017
859880;Apartamento INTERIOR Eslava 2;4502723;Casco Antiguo;37.39715;-5.99782;true;66;4;10/02/2020
865708;Apartments Olé - Santa Cruz 2;4015124;Casco Antiguo;37.38441;-5.98733;true;58;107;18/10/2020
871206;GARDEN HOUSE AT SEVILLE DOWNTOWN, SWIMMING POOL.;4592857;San Pablo - Santa Justa;37.39639;-5.95297;true;221;26;04/06/2019
876642;Artist studio house. Alameda;4629367;Casco Antiguo;37.40069;-5.99932;true;26;258;21/11/2019
877681;Habitación en casa Sevillana con mucha luz cálida;4637993;Casco Antiguo;37.39041;-5.98719;false;104;1;20/02/2019
878005;light and calm in the center-WIFI;4639543;Casco Antiguo;37.39545;-5.9925;true;76;88;02/06/2019
879051;Apartamento Avenida José Laguillo;1330663;San Pablo - Santa Justa;37.39398;-5.98139;true;53;203;06/08/2020
879442;Más céntrico y monumental de Sevilla. VFT/SE/00640;4650691;Casco Antiguo;37.38481;-5.99018;true;55;208;10/03/2020
879478;Centro, dúplex de estilo urbano y chic, parking.;4650878;Casco Antiguo;37.39501;-5.99913;true;82;89;23/12/2020
879620;Alegre estudio en el centro;4651176;Casco Antiguo;37.40026;-5.99674;true;43;23;15/03/2020
879624;Asombroso en edificio histórico;4651176;Casco Antiguo;37.39155;-5.98612;true;60;5;31/03/2020
880039;80m2 flat-4/6 pers-10min.Cathedral;4653961;Casco Antiguo;37.38951;-5.98695;true;77;21;10/02/2020
884409;Magnificent mansion in centre town;4683724;Casco Antiguo;37.39164;-6.00124;true;279;283;15/03/2020
886055;Quiet apartment in Seville;4697283;Casco Antiguo;37.40219;-5.9882;true;65;4;07/10/2019
886289;Beautiful 18C house in the center,private terrace.;4698713;Casco Antiguo;37.38982;-5.98531;true;71;55;02/02/2020
887207;'Views of the CATHEDRAL' (VFT/SE/01660);3952052;Casco Antiguo;37.38474;-5.99544;true;57;35;18/10/2020
887688;Charmming apartment in Seville;4697283;Casco Antiguo;37.40237;-5.98801;true;65;0;
887691;Charming apartment in Sevilla;4697283;Casco Antiguo;37.40096;-5.98806;true;55;0;
887694;Lovely penthouse in Seville;4697283;Casco Antiguo;37.40145;-5.98941;false;60;2;31/10/2016
888189;Expléndido dúplex en el centro!!;4707941;Casco Antiguo;37.40033;-5.99326;true;86;10;02/11/2018
888272;Magnífico dúplex 3D en el centro histórico;4707941;Casco Antiguo;37.39707;-5.98819;true;129;17;05/05/2019
888610;Central 3b Penthouse with Terrace. VFT/SE/00722;2584848;Casco Antiguo;37.38987;-5.9852;true;181;103;02/01/2020
891310;Alameda Apartment A in Seville;4735558;Casco Antiguo;37.39717;-5.99282;true;45;96;17/03/2020
893928;Jewish neighborhood (center) with free parking;4754979;Casco Antiguo;37.3895;-5.9889;true;60;287;15/03/2020
897891;Penthouse Laraña I;4790497;Casco Antiguo;37.39239;-5.99328;true;129;3;24/06/2019
898078;Penthouse Laraña II;4790497;Casco Antiguo;37.39391;-5.99307;true;129;18;07/05/2019
898108;Ático Laraña III;4790497;Casco Antiguo;37.39222;-5.993;true;129;12;19/10/2019
898135;Ático Laraña IV;4790497;Casco Antiguo;37.39194;-5.99239;true;96;2;03/04/2018
898157;Laraña Mirador;4790497;Casco Antiguo;37.39386;-5.99205;true;77;3;25/10/2020
899093;Maravilloso dúplex con terraza;4790497;Casco Antiguo;37.39724;-5.99452;true;105;74;07/03/2020
901012;4. GRANADA.(1Bedroom,1sofabed,WIFI,balcony);4813585;Casco Antiguo;37.40093;-5.99647;true;50;2;24/09/2014
901842;4. CÓRDOBA.(1Bedroom,1sofabed,WIFI,balcony);4813585;Casco Antiguo;37.40157;-5.99594;true;50;2;04/10/2019
901890;0. CATEDRAL 2.(1Bedroom,1sofabed,WIFI,terrace);4813585;Casco Antiguo;37.38624;-5.99592;true;69;1;08/10/2014
901938;Ap4. ALMERÍA__(2Bedrooms,1sofabed);4813585;Casco Antiguo;37.40044;-5.99555;true;60;6;16/10/2018
901976;Ap4. MÁLAGA__(2Bedrooms,1sofabed);4813585;Casco Antiguo;37.40214;-5.99727;true;60;2;31/12/2017
902957;Penthouse Edificio Constitución VII;4790497;Casco Antiguo;37.38426;-5.99312;true;143;21;30/09/2018
902992;Apartment Constitución VI;4790497;Casco Antiguo;37.38461;-5.99315;true;78;7;13/10/2019
903029;Apartamento Constitución V;4790497;Casco Antiguo;37.38473;-5.99281;true;83;46;14/02/2021
903045;ESTUDIO CONSTITUCIÓN IV;4790497;Casco Antiguo;37.3831;-5.99352;true;75;6;02/09/2020
903083;7. MAESTRANZA 5.(2Bedrooms,1sofabed,WIFI,terrace);4813585;Casco Antiguo;37.38763;-5.99847;true;100;65;08/03/2020
903380;Casa Relator. 3 bedrooms, 2 bathrooms;4827501;Casco Antiguo;37.40034;-5.99192;true;124;141;28/02/2020
903396;Feria1B - Modern studio in Macarena;4827501;Casco Antiguo;37.39855;-5.99154;true;61;209;01/03/2020
903399;Feria 2B - Studio in Macarena;4827501;Casco Antiguo;37.39855;-5.99154;true;61;134;10/03/2020
903408;Feria2A - in Macarena neighbourhood;4827501;Casco Antiguo;37.39855;-5.99154;true;61;133;05/03/2020
903496;"APTO 4 Pax, en el Soho de Sevilla. RTA; A/SE/00111";4700201;Casco Antiguo;37.39489;-5.99134;true;60;2;22/02/2020
903498;LIFE APARTMENTS ALBERTO LISTA 1D (A/SE/00111) 2101;4700201;Casco Antiguo;37.39474;-5.9932;true;60;1;16/10/2013
903513;LIFE APARTMENTS ALBERTO LISTA 2D(A/SE/00111);4700201;Casco Antiguo;37.39534;-5.99107;true;70;3;25/05/2019
903626;Apartamento en el centro de Sevilla con garaje;4830830;Casco Antiguo;37.39802;-5.99426;false;42;0;
903791;Ap4. SEVILLA__(2Bedrooms,1sofabed);4813585;Casco Antiguo;37.40203;-5.99563;true;60;2;13/10/2016
904628;Apartamento en Sevilla 2 dormitorios opcion garaje;4830830;Casco Antiguo;37.39635;-5.99634;true;75;0;
904946;Ap4. JAÉN__(2Bedrooms,1sofabed);4813585;Casco Antiguo;37.40022;-5.99658;true;60;6;07/10/2015
904975;7. MAESTRANZA 1.(2Bedrooms,1sofabed,WIFI);4813585;Casco Antiguo;37.38852;-5.99699;true;70;3;23/05/2015
904994;7. MAESTRANZA 2.(2Bedrooms,1sofabed,WIFI,balcony);4813585;Casco Antiguo;37.38682;-5.99761;true;70;5;03/07/2017
905124;Apartment constitución III;4790497;Casco Antiguo;37.38428;-5.99473;true;83;4;14/04/2018
905127;Apartment constitution II;4790497;Casco Antiguo;37.38427;-5.99503;true;86;3;28/05/2019
905130;Apartment Constitución I;4790497;Casco Antiguo;37.38335;-5.99382;true;59;3;13/01/2019
906052;BIG ROOM.TOWN CENTRE.ONLY LONG TERM;3067388;Los Remedios;37.3774;-5.99999;false;9;0;
914381;Downtown Apartment in Sevilla;4907659;Casco Antiguo;37.4013;-5.98739;true;95;240;08/03/2020
917911;ATTIC LOFT 2 ,WIFI PARKING DOWNTOWN;589600;Casco Antiguo;37.39642;-5.99442;true;57;178;15/03/2020
923141;Nice room near center + Terrasse / Rosa;3540583;Sur;37.37293;-5.98105;false;34;256;20/12/2020
927430;Ap4. JERÉZ__(2Bedrooms,1sofabed);4813585;Casco Antiguo;37.40087;-5.99538;true;60;6;18/09/2016
927456;Ap4. RONDA__(2Bedrooms,1sofabed);4813585;Casco Antiguo;37.4017;-5.9951;true;60;1;23/04/2013
927591;Excellent Apartment in Triana-Sevilla VFT/SE/00913;2584848;Triana;37.38539;-6.00447;true;64;22;25/11/2019
930946;Ap4. CÁDIZ__(2Bedrooms,1sofabed);4813585;Casco Antiguo;37.40215;-5.99677;true;60;2;22/04/2016
931171;7. MAESTRANZA 3.(2Bedrooms,1sofabed,WIFI,balcony);4813585;Casco Antiguo;37.38638;-5.99753;true;70;20;25/06/2019
931173;7. MAESTRANZA 4.(2Bedrooms,1sofabed,WIFI,balcony);4813585;Casco Antiguo;37.38624;-5.99932;true;70;17;29/05/2018
935836;0. CATEDRAL 1.(Studio,1sofabed,WIFI,balcony);4813585;Casco Antiguo;37.38704;-5.99562;true;50;2;27/10/2018
937355;Penthouse!!! Center of Seville!!! 2 BR + 2 bath!!!;2300263;Casco Antiguo;37.392;-5.99058;true;103;165;16/02/2021
938623;B&B, Center. Room with terrace RO-I;3540583;Sur;37.3721;-5.98269;false;33;370;09/02/2021
938631;nice apartament center private cour;1391956;Casco Antiguo;37.39208;-5.99171;true;70;257;01/03/2020
938813;Habitacion with sunny terrace B&B;3540583;Sur;37.37277;-5.98125;false;39;341;25/10/2020
939437;4. HUELVA.(1Bedroom,1sofabed,WIFI);4813585;Casco Antiguo;37.40017;-5.99559;true;50;3;26/01/2020
940632;4. OSUNA.(1Bedroom,1sofabed,WIFI);4813585;Casco Antiguo;37.40173;-5.99724;true;50;0;
942524;6. MARBELLA.(3Bedroom,1sofabed,WIFI,terrace);4813585;Casco Antiguo;37.40067;-5.9973;true;90;28;26/12/2019
942693;AoA San Miguel;11263265;Casco Antiguo;37.39315;-5.99436;true;55;284;16/03/2020
948514;Ático dúplex con terraza privada Eslava 6;4502723;Casco Antiguo;37.3966;-5.99782;true;134;10;23/04/2018
951283;Live the most authentic Sevilla in TRIANA;5160972;Triana;37.388;-6.00886;true;30;327;27/02/2021
954305;HISTORIC OLD CITY. SAN LUIS STREET;4696783;Casco Antiguo;37.39962;-5.98754;true;63;92;24/02/2020
957149;Apartment next to the Cathedral. FREE WIFI;4614348;Casco Antiguo;37.38547;-5.99033;true;72;66;24/02/2020
963325;HISTORIC OLD CITY. NEWLY RENOVATED;4696783;Casco Antiguo;37.40277;-5.98867;true;63;63;19/04/2020
982057;HOSTLY SIERPES B -Center-Fibre-Parking Optional;3173171;Casco Antiguo;37.39064;-5.99453;true;39;450;14/02/2021
985433;LF PARKING INCLUDED. Loft adjacent to Santa Cruz;5406544;Nervión;37.38426;-5.98615;true;109;428;10/01/2021
986180;Happy house in Seville! Viriato 12 Room 1E;5411922;Casco Antiguo;37.39605;-5.99152;false;30;63;17/01/2020
1010304;The Elvira Apartment;4646262;Casco Antiguo;37.38555;-5.99111;true;75;63;16/03/2020
1011313;ESTUDIO A DOS MINUTO DE LA CATEDRAL;3767896;Casco Antiguo;37.39103;-5.99541;true;50;7;02/02/2019
1015912;AlohaMundi Feria;5419741;Casco Antiguo;37.40254;-5.99174;true;51;152;01/09/2020
1017062;Blue Canary Room Parking & Spanish Lessons;909708;Macarena;37.40747;-5.98655;false;25;232;05/09/2019
1030550;Boho chic apartment next to Mercado de Triana;2118460;Triana;37.38533;-6.0036;true;35;272;20/08/2020
1034480;VERY NICE,CENTRAL AND COZY.WIFI+A/C;5046337;Casco Antiguo;37.39081;-5.98719;true;95;431;16/03/2020
1037431;Beautiful apartment roofterrace;5711196;Casco Antiguo;37.3912;-5.98601;true;47;371;24/02/2021
1038096;Alameda Apartment B in Seville;4735558;Casco Antiguo;37.3977;-5.99341;true;45;50;02/12/2019
1049719;Apartment in the centre of Seville;5780076;Casco Antiguo;37.39185;-5.98455;true;600;812;31/08/2020
1050524;Designer, Industrial-Style Studio Apartment;3121992;Casco Antiguo;37.39655;-5.99068;true;63;307;07/03/2020
1056030;Alameda Attic A in downtown Seville;4735558;Casco Antiguo;37.39623;-5.99404;true;40;68;27/07/2020
1070489;Céntrico Calle Olavide, habitacion privada 2.;5889301;Casco Antiguo;37.39088;-5.99557;false;25;64;02/01/2021
1075276;Pleno centro, moderno y confortable;5915983;Casco Antiguo;37.39586;-5.99934;true;86;16;01/03/2020
1108421;Quiet Room in the City Center;6085610;Casco Antiguo;37.39222;-5.98632;false;31;174;30/09/2020
1123440;APARTAMENTO CON TERRAZA PRIVADA   VFT/SE/00595;6162974;Triana;37.38369;-6.00067;true;47;352;07/03/2020
1126962;APARTAMENTO INMEJORABLE SITUACION;6182724;Casco Antiguo;37.38981;-6.00039;true;91;255;02/03/2020
1133825;Penthouse in old town of Seville;6219906;Casco Antiguo;37.38834;-5.98531;true;53;145;18/10/2020
1134676;HABITACION ACOGEDORA Y SENCILLA.FIBES/AEROPUERTO;6224025;Este - Alcosa - Torreblanca;37.39949;-5.93879;false;40;116;12/10/2020
1136827;CUESTA DEL ROSARIO+WIFI+A/C;1428269;Casco Antiguo;37.39005;-5.9923;true;80;231;03/03/2020
1144751;Habitación 3 en casa con encanto;6428896;Casco Antiguo;37.38661;-5.98889;false;35;300;05/10/2020
1159388;Habitación lujo barrio Santa Cruz;6353190;Casco Antiguo;37.39464;-5.99528;true;45;198;24/02/2020
1161162;Habitación luminosa en la Macarena;6361228;Macarena;37.40829;-5.97758;false;20;52;28/11/2019
1174621;Habitación 1 en casa con encanto;6428896;Casco Antiguo;37.38661;-5.98889;false;45;368;19/10/2020
1174622;Habitación 2 en casa con encanto;6428896;Casco Antiguo;37.38661;-5.98889;false;35;293;15/11/2020
1207761;DUPLEX IN XVII CENTURY PALACE;5730934;Casco Antiguo;37.39525;-5.99062;true;150;346;15/03/2020
1246335;Silencioso apartamento en Alameda-Centro Histórico;5241706;Casco Antiguo;37.40039;-5.99065;true;59;217;16/03/2020
1277335;Extraordinary duplex penthouse .;4790497;Casco Antiguo;37.39027;-5.98778;true;121;28;26/12/2019
1285838;AT LA ENCARNACION centro wifi 2;6995235;Casco Antiguo;37.39432;-5.99321;true;106;51;28/10/2019
1291130;Loft with terrace private, wifi;6995235;Casco Antiguo;37.39346;-5.99199;true;60;2;22/09/2014
1291278;POOL ALAMEDA, WIFI PARKING DOWNTOWN;589600;Casco Antiguo;37.40023;-5.99179;true;70;229;01/11/2020
1293053;AT LA ENCARNACION centro wifi free1;6995235;Casco Antiguo;37.3934;-5.99179;true;70;17;13/01/2018
